id,vil_code,vil_name,com_code,dis_code,pro_code,xcoor,ycoor,lattitude,longtitute,created_at,updated_at,deleted_at
298,1040704,Tean Kam Tboung,10407,104,1,308700,1515800,13.705,103.231,"","",""
299,1040705,Ou,10407,104,1,310400,1514700,13.6952,103.247,"","",""
300,1040706,Ta Un,10407,104,1,306685,1514220,13.6906,103.213,"","",""
301,1040801,Smach,10408,104,1,318294,1512108,13.6722,103.32,"","",""
302,1040802,Paoy Char,10408,104,1,321451,1510928,13.6618,103.349,"","",""
303,1040803,Ta Khaek,10408,104,1,323400,1509600,13.6499,103.367,"","",""
304,1040804,Kouk kei,10408,104,1,321900,1508000,13.6353,103.354,"","",""
305,1040805,Tonloab,10408,104,1,321500,1507500,13.6308,103.35,"","",""
306,1040806,Kouk Tiem,10408,104,1,327300,1510100,13.6546,103.403,"","",""
307,1040807,Char Leu,10408,104,1,326900,1509000,13.6447,103.4,"","",""
308,1040808,Kantuot,10408,104,1,326899,1507573,13.6318,103.4,"","",""
309,1040809,Thmei,10408,104,1,326400,1505800,13.6157,103.395,"","",""
310,1040810,Kandal,10408,104,1,326700,1505000,13.6085,103.398,"","",""
311,1040811,Tuek Chour,10408,104,1,327000,1504400,13.6031,103.401,"","",""
312,1040812,Ta Siev,10408,104,1,327900,1504500,13.6041,103.409,"","",""
313,1040813,Kampong Thkov,10408,104,1,328300,1504000,13.5996,103.413,"","",""
314,1040814,Ta Pon,10408,104,1,327600,1502500,13.586,103.407,"","",""
315,1040815,Svay L'a,10408,104,1,328300,1502000,13.5815,103.413,"","",""
316,1040816,Ta Daek,10408,104,1,329000,1501300,13.5752,103.42,"","",""
317,1040817,Samraong,10408,104,1,327800,1499700,13.5607,103.409,"","",""
318,1040818,Anlong Vil,10408,104,1,328000,1499100,13.5553,103.41,"","",""
319,1040901,Trabaek,10409,104,1,288644,1508907,13.6413,103.046,"","",""
320,1040902,Kandal,10409,104,1,288463,1509478,13.6465,103.044,"","",""
321,1040903,Kouk Thum,10409,104,1,288600,1509800,13.6494,103.046,"","",""
322,1040904,Bos Sbov,10409,104,1,289200,1512000,13.6693,103.051,"","",""
323,1040905,Soutr Mont,10409,104,1,288200,1511300,13.6629,103.042,"","",""
324,1040906,Srah Khtum,10409,104,1,288000,1513500,13.6828,103.04,"","",""
325,1040907,Kabau,10409,104,1,291352,1513075,13.6792,103.071,"","",""
326,1040908,Kbal Khting,10409,104,1,290600,1516300,13.7083,103.064,"","",""
327,1070203,Kouk Romiet,10702,107,1,279300,1546600,13.9812,102.957,"","",""
346,1060803,Tuek Thla,10608,106,1,277200,1502300,13.5807,102.941,"","",""
347,1060804,Ba Nay,10608,106,1,274769,1501124,13.5699,102.919,"","",""
348,1060805,Phnum Bak,10608,106,1,277900,1503300,13.5898,102.947,"","",""
349,1060806,Dei Lou,10608,106,1,278000,1504400,13.5998,102.948,"","",""
350,1070101,Kouk Samraong Lech,10701,107,1,296758,1559997,14.1036,103.117,"","",""
351,1070102,Kbal Tonsaong,10701,107,1,289310,1559158,14.0955,103.049,"","",""
352,1070204,Sdau,10702,107,1,280600,1548100,13.9949,102.969,"","",""
353,1070205,Thmei,10702,107,1,278649,1548732,14.0004,102.951,"","",""
354,1070206,Ta Lei,10702,107,1,277491,1547080,13.9854,102.94,"","",""
355,1070207,Sereika,10702,107,1,276492,1548076,13.9943,102.931,"","",""
356,1070208,Ta Song,10702,107,1,273469,1546645,13.9812,102.903,"","",""
357,1070209,Trapeang Samraong,10702,107,1,272542,1546661,13.9812,102.894,"","",""
358,1070210,Phlov Bambaek,10702,107,1,270997,1547147,13.9855,102.88,"","",""
359,1070211,Thma Chhatr,10702,107,1,269933,1548050,13.9936,102.87,"","",""
360,1070212,Voa Preng,10702,107,1,268995,1547213,13.9859,102.861,"","",""
361,1070213,Pram Minea,10702,107,1,277890,1548097,13.9946,102.944,"","",""
362,1070214,Sameakki,10702,107,1,283402,1547327,13.9881,102.995,"","",""
363,1070215,Banteay Mean Rit,10702,107,1,268180,1543864,13.9556,102.854,"","",""
364,1070217,Spean,10702,107,1,276048,1551483,14.0251,102.926,"","",""
365,1070218,Kandaol,10702,107,1,280019,1540476,13.9259,102.964,"","",""
366,1070219,Kdeb Thmar,10702,107,1,276007,1552420,14.0335,102.926,"","",""
367,1070220,Boeng Ta Srei,10702,107,1,273913,1547944,13.9929,102.907,"","",""
368,1070221,Boeng Sokram,10702,107,1,283561,1539873,13.9208,102.997,"","",""
369,1070222,Ta Mang,10702,107,1,273743,1566767,14.0368,102.941,"","",""
370,1070301,Kab Chaor,10703,107,1,290700,1538600,13.9098,103.063,"","",""
371,1070302,Kouk Svay,10703,107,1,291200,1537800,13.9026,103.068,"","",""
372,1070303,Rolum Chrey,10703,107,1,291500,1537100,13.8963,103.07,"","",""
373,1070304,Thmei Lech,10703,107,1,291800,1536100,13.8873,103.073,"","",""
414,1050510,Kandal,10505,105,1,266397,1499287,13.5527,102.841,"","",""
375,1040909,Smach,10409,104,1,291585,1516783,13.7127,103.073,"","",""
376,1040910,Boeng Veaeng,10409,104,1,293130,1517540,13.7196,103.087,"","",""
377,1040911,Bantoat Baoh,10409,104,1,291107,1518732,13.7303,103.068,"","",""
378,1040912,Pring Kaong,10409,104,1,292641,1518207,13.7256,103.082,"","",""
379,1040913,Khchas,10409,104,1,296194,1513893,13.6869,103.116,"","",""
380,1040914,Khnhaer,10409,104,1,295500,1512000,13.6697,103.109,"","",""
381,1040915,Khuo Svay,10409,104,1,296150,1513072,13.6795,103.115,"","",""
382,1040916,Khvav,10409,104,1,297800,1513000,13.6789,103.13,"","",""
383,1040917,Tbaeng,10409,104,1,297500,1514300,13.6907,103.128,"","",""
384,1050101,Boeng Seila,10501,105,1,271956,1509577,13.6461,102.892,"","",""
385,1050102,Ta Chrueng,10501,105,1,272100,1509300,13.6436,102.893,"","",""
386,1050103,Ta Phaok,10501,105,1,271760,1509794,13.648,102.89,"","",""
387,1050104,Paoy Voat,10501,105,1,271800,1509300,13.6436,102.89,"","",""
388,1050105,Chhuk,10501,105,1,269900,1512300,13.6705,102.873,"","",""
389,1050106,Chrey,10501,105,1,270600,1511400,13.6625,102.879,"","",""
390,1050201,Yeang thmei,10502,105,1,258124,1505491,13.6081,102.764,"","",""
391,1050202,Mak Heun,10502,105,1,258988,1504895,13.6027,102.772,"","",""
392,1050203,Veang Muong,10502,105,1,260050,1505020,13.604,102.782,"","",""
393,1050204,Koub Kaeut,10502,105,1,260960,1505092,13.6047,102.791,"","",""
394,1050205,Khai Dan,10502,105,1,261421,1504370,13.5982,102.795,"","",""
395,1050206,Naka Chhay,10502,105,1,262447,1504367,13.5983,102.804,"","",""
396,1050207,Koub Lech,10502,105,1,262991,1504198,13.5968,102.81,"","",""
397,1050208,Koub Cheung,10502,105,1,264659,1503806,13.5934,102.825,"","",""
398,1050209,Ou Chrov,10502,105,1,263115,1502182,13.5786,102.811,"","",""
399,1050210,Souriya,10502,105,1,266453,1503521,13.5909,102.842,"","",""
400,1050211,Koun Trei,10502,105,1,258300,1510900,13.6569,102.766,"","",""
401,1050301,Koub Touch,10503,105,1,256800,1502700,13.5827,102.752,"","",""
402,1050302,Kaoh Char,10503,105,1,256169,1503061,13.5859,102.747,"","",""
403,1050303,Kuttaksat,10503,105,1,258500,1502600,13.582,102.768,"","",""
404,1050304,Yeay At,10503,105,1,257882,1498383,13.5438,102.763,"","",""
405,1050501,Banlech,10505,105,1,268000,1497400,13.5358,102.856,"","",""
406,1050502,Neak Ta Chhor,10505,105,1,267501,1498047,13.5416,102.852,"","",""
407,1050503,Samraong,10505,105,1,267214,1498698,13.5474,102.849,"","",""
408,1050504,Kampong Reab,10505,105,1,265547,1499937,13.5585,102.833,"","",""
409,1050505,Thmei,10505,105,1,266256,1499489,13.5545,102.84,"","",""
410,1050506,Thmenh Trei,10505,105,1,265118,1500360,13.5623,102.829,"","",""
411,1050507,Bat Trang,10505,105,1,264500,1500300,13.5617,102.824,"","",""
412,1050508,Anhchanh,10505,105,1,269600,1498900,13.5494,102.871,"","",""
413,1050509,Voat,10505,105,1,266917,1499085,13.5509,102.846,"","",""
416,1050602,Souphi Kandal,10506,105,1,265900,1508900,13.6395,102.836,"","",""
415,1050601,Souphi Cheung,10506,105,1,265900,1509100,13.6413,102.836,"","",""
427,1050708,Kandal,10507,105,1,266013,1517893,13.7208,102.836,"","",""
417,1050603,Souphi Tboung,10506,105,1,266000,1508600,13.6368,102.837,"","",""
418,1050604,Kouk Chak,10506,105,1,267700,1509200,13.6424,102.853,"","",""
419,1050605,Kouk Prich,10506,105,1,264685,1507172,13.6238,102.825,"","",""
420,1050701,Soeng Lech,10507,105,1,268413,1515920,13.7031,102.859,"","",""
421,1050702,Roka,10507,105,1,268551,1515639,13.7006,102.86,"","",""
422,1050703,Anlong Svay,10507,105,1,269280,1515722,13.7014,102.867,"","",""
423,1050704,Soeng Tboung,10507,105,1,269043,1515152,13.6962,102.865,"","",""
424,1050705,Phkoam,10507,105,1,269600,1513900,13.685,102.87,"","",""
425,1050706,Pongro,10507,105,1,266365,1516795,13.7109,102.84,"","",""
426,1050707,Tnaot,10507,105,1,267261,1516571,13.7089,102.848,"","",""
374,1070305,Thmei Kandal,10703,107,1,292000,1535600,13.8828,103.075,"","",""
428,1050709,Run,10507,105,1,266763,1516730,13.7103,102.843,"","",""
429,1050901,Banteay Thmei,10509,105,1,255812,1522423,13.7609,102.742,"","",""
526,1080201,Pheas Tboung,10802,108,1,296600,1520700,13.7484,103.119,"","",""
527,1080202,Pheas Cheung,10802,108,1,296600,1520900,13.7503,103.119,"","",""
528,1080203,Chrung,10802,108,1,297032,1521609,13.7567,103.123,"","",""
529,1080204,Phlas Kang,10802,108,1,296500,1522600,13.7656,103.118,"","",""
530,1080205,Kouk Phlu,10802,108,1,297115,1523108,13.7702,103.123,"","",""
531,1080206,Kantrong,10802,108,1,297800,1520700,13.7485,103.13,"","",""
532,1080301,Sla Kram,10803,108,1,277705,1520885,13.7487,102.944,"","",""
533,1080302,Kakaoh,10803,108,1,278905,1520103,13.7418,102.955,"","",""
534,1080303,Kamnab,10803,108,1,280100,1520000,13.7409,102.966,"","",""
535,1080304,Toap Siem,10803,108,1,276568,1518733,13.7292,102.934,"","",""
536,1080305,Khlaeng Poar Tboung,10803,108,1,279700,1516900,13.7129,102.963,"","",""
537,1080306,Prasat,10803,108,1,284900,1517900,13.7223,103.011,"","",""
538,1080307,Kouk Ampil,10803,108,1,285100,1518700,13.7295,103.013,"","",""
539,1080308,Khlaeng Poar Cheng,10803,108,1,279843,1518500,13.7273,102.964,"","",""
540,1080309,Boeng Snoa,10803,108,1,260561,1527465,13.8068,102.785,"","",""
541,1080401,Kouk Khvav,10804,108,1,281379,1530818,13.8388,102.977,"","",""
542,1080402,Ponsay Cheung,10804,108,1,277323,1526755,13.8017,102.94,"","",""
543,1080403,Kloeng,10804,108,1,280613,1527954,13.8128,102.97,"","",""
544,1080404,Baek Chan Chas,10804,108,1,276917,1529162,13.8235,102.936,"","",""
545,1080405,Ponsay Tboung,10804,108,1,277495,1525830,13.7934,102.942,"","",""
546,1080406,Roka Thmei,10804,108,1,279782,1526396,13.7987,102.963,"","",""
430,1050902,Chouk Chey,10509,105,1,251906,1522119,13.7578,102.706,"","",""
431,1050903,Ou Beichaon,10509,105,1,255689,1523540,13.7709,102.74,"","",""
432,1050904,Prasat,10509,105,1,256453,1522036,13.7574,102.748,"","",""
433,1050905,Preav,10509,105,1,256380,1528292,13.8139,102.746,"","",""
434,1050906,Prey Chan,10509,105,1,254951,1516254,13.705,102.734,"","",""
435,1050907,Seila Khmaer,10509,105,1,247042,1518344,13.7232,102.661,"","",""
436,1050908,Snuol Tret,10509,105,1,257173,1515907,13.7021,102.755,"","",""
437,1050909,Thnal Bat,10509,105,1,255733,1523120,13.7671,102.741,"","",""
438,1050910,Tomnob Dach,10509,105,1,249922,1520326,13.7414,102.687,"","",""
439,1050911,Yang Dangkum,10509,105,1,257833,1521341,13.7512,102.76,"","",""
440,1060201,Kampong Svay,10602,106,1,281000,1503500,13.5919,102.976,"","",""
441,1060202,Kangva,10602,106,1,280048,1507741,13.6301,102.967,"","",""
442,1060203,Phum Pir,10602,106,1,280060,1506096,13.6153,102.967,"","",""
443,1060204,Pongro,10602,106,1,280455,1507212,13.6254,102.971,"","",""
444,1060205,Souphi,10602,106,1,280324,1505342,13.6085,102.97,"","",""
445,1060301,Kaoh Pong Satv,10603,106,1,285838,1502562,13.5838,103.021,"","",""
446,1060302,Ta Sokh,10603,106,1,286690,1502576,13.5839,103.029,"","",""
447,1060303,Preah Angk,10603,106,1,287212,1501859,13.5775,103.033,"","",""
448,1060304,Snay Dangkot,10603,106,1,288200,1502100,13.5798,103.043,"","",""
449,1060305,Angkear Bos,10603,106,1,289200,1502200,13.5807,103.052,"","",""
450,1060401,Mkak,10604,106,1,279100,1511700,13.6658,102.958,"","",""
451,1060402,Kbal Spean,10604,106,1,279700,1511000,13.6596,102.963,"","",""
452,1060403,Ta Ma,10604,106,1,279900,1513800,13.6849,102.965,"","",""
453,1060404,Kouk Lieb,10604,106,1,282100,1512500,13.6733,102.985,"","",""
454,1060405,Chhuk,10604,106,1,282500,1511800,13.667,102.989,"","",""
455,1060406,Doun Lei,10604,106,1,280000,1511300,13.6623,102.966,"","",""
456,1060407,Baek Chan,10604,106,1,281168,1511641,13.6655,102.977,"","",""
457,1060501,Saesen,10605,106,1,281047,1501811,13.5766,102.977,"","",""
458,1060502,Kourothan,10605,106,1,280378,1502659,13.5842,102.97,"","",""
459,1060503,Roung Masin,10605,106,1,279827,1502573,13.5834,102.965,"","",""
460,1070103,Banteay Chhmar Cheung,10701,107,1,294684,1556274,14.0698,103.098,"","",""
461,1070105,Kbal Krabei,10701,107,1,303100,1552100,14.0327,103.177,"","",""
462,1070106,Banteay Chhmar Tboung,10701,107,1,295437,1554858,14.0571,103.106,"","",""
463,1070107,Banteay Chhmar Lech,10701,107,1,292140,1557068,14.0768,103.075,"","",""
464,1070108,Thma Daekkeh,10701,107,1,292745,1551157,14.0234,103.081,"","",""
465,1070109,Thlok,10701,107,1,283125,1567123,14.167,102.991,"","",""
466,1070110,Kouk Samraong Kaeut,10701,107,1,297134,1559981,14.1035,103.121,"","",""
467,1070111,Srah Chrey,10701,107,1,294613,1555310,14.0611,103.098,"","",""
468,1070112,Dang Reaek,10701,107,1,278571,1566521,14.1612,102.949,"","",""
469,1070113,Prasat Tbaeng,10701,107,1,277983,1563124,14.1304,102.943,"","",""
470,1070114,Prey Changha,10701,107,1,303534,1555963,14.0676,103.18,"","",""
471,1070115,Trapeang Thlok,10701,107,1,302654,1559734,14.1016,103.172,"","",""
472,1070201,Kouk Prich,10702,107,1,278471,1543704,13.955,102.949,"","",""
473,1070202,Srae L'a,10702,107,1,278363,1548233,13.9959,102.948,"","",""
474,1070306,Thmei Khang  Tboung,10703,107,1,292221,1535051,13.8778,103.077,"","",""
475,1070307,Totea,10703,107,1,293184,1533685,13.8656,103.086,"","",""
476,1070401,Thma Puok,10704,107,1,290510,1541511,13.9361,103.061,"","",""
477,1070402,Neak Ta,10704,107,1,290917,1541021,13.9317,103.065,"","",""
478,1070403,Voat Chas,10704,107,1,290500,1541900,13.9396,103.061,"","",""
479,1070404,Kasen,10704,107,1,289814,1541910,13.9396,103.055,"","",""
480,1070405,Svay,10704,107,1,291400,1540700,13.9288,103.069,"","",""
481,1070406,Thnal Dach,10704,107,1,296200,1549300,14.0069,103.113,"","",""
482,1070407,Anlong Trach,10704,107,1,298380,1549055,14.0048,103.133,"","",""
483,1070501,Deu,10705,107,1,293132,1531967,13.85,103.086,"","",""
484,1070502,Sdau,10705,107,1,293566,1533131,13.8606,103.09,"","",""
485,1070503,Treas,10705,107,1,296673,1533761,13.8665,103.119,"","",""
486,1070504,Kouk Kakthen,10705,107,1,297200,1533500,13.8642,103.123,"","",""
487,1070505,Ta Siev,10705,107,1,301064,1534309,13.8718,103.159,"","",""
488,1070506,Chonleas Dai,10705,107,1,302053,1534242,13.8712,103.168,"","",""
489,1070507,Ta Trai,10705,107,1,303400,1533300,13.8628,103.181,"","",""
505,2020105,Kouk Kduoch,20201,202,2,294200,1467500,13.2675,103.1,"","",""
506,1070508,Preah Chhor,10705,107,1,295581,1535683,13.8838,103.108,"","",""
507,1070509,Kouk Kpos,10705,107,1,292470,1531071,13.8419,103.08,"","",""
508,1070601,Andoung Khlong,10706,107,1,289500,1542400,13.944,103.052,"","",""
509,1070602,Kumru,10706,107,1,289599,1541494,13.9359,103.053,"","",""
510,1070603,Ta Yueng,10706,107,1,286000,1544400,13.9619,103.019,"","",""
511,1070605,Aekakpheap,10706,107,1,289589,1540900,13.9305,103.052,"","",""
512,1070606,Phsar Thmei,10706,107,1,289400,1540800,13.9296,103.051,"","",""
513,1070607,Svay Chrum,10706,107,1,288300,1543300,13.9521,103.04,"","",""
514,1070608,Prey Veaeng,10706,107,1,284477,1546298,13.9789,103.01,"","",""
515,1080101,Phkoam,10801,108,1,297900,1529700,13.8299,103.13,"","",""
516,1080102,Yeang Vien,10801,108,1,295200,1528400,13.8179,103.105,"","",""
517,1080103,Yeang,10801,108,1,300556,1528208,13.8166,103.155,"","",""
518,1080104,Ampil,10801,108,1,299572,1525202,13.7893,103.146,"","",""
519,1080105,Ou,10801,108,1,306200,1530900,13.8413,103.207,"","",""
520,1080106,Prasat Vien,10801,108,1,307800,1532700,13.8577,103.222,"","",""
521,1080107,Ta Duol,10801,108,1,308700,1531600,13.8478,103.23,"","",""
522,1080108,Svay Sa,10801,108,1,305165,1529924,13.8324,103.197,"","",""
523,1080109,Mau,10801,108,1,296000,1527200,13.8071,103.113,"","",""
524,1080110,Thma Koul,10801,108,1,305209,1530970,13.8419,103.198,"","",""
525,1080111,Ta Koal,10801,108,1,298326,1527454,13.8096,103.134,"","",""
547,1080407,Ta Ong Lech,10804,108,1,281975,1529780,13.8294,102.983,"","",""
548,1080408,Slaeng,10804,108,1,275500,1529700,13.8282,102.923,"","",""
549,1080409,Thmei,10804,108,1,274900,1530200,13.8327,102.917,"","",""
550,1080410,Khvav Lech,10804,108,1,269874,1532592,13.8539,102.871,"","",""
551,1080411,Samraong,10804,108,1,276500,1532200,13.8509,102.932,"","",""
552,1080412,Chamkar Kor,10804,108,1,260587,1534900,13.874,102.785,"","",""
553,1080413,Damnak Kakoah,10804,108,1,263054,1532313,13.8508,102.808,"","",""
554,1080414,Lbaeuk Svay,10804,108,1,261519,1533771,13.8639,102.793,"","",""
555,1080501,Kouk Ta Aek,10805,108,1,279859,1521625,13.7556,102.964,"","",""
556,1080502,Ou Veaeng,10805,108,1,280400,1523200,13.7699,102.969,"","",""
557,1080503,Ta Baen,10805,108,1,279800,1523700,13.7743,102.963,"","",""
558,1080504,Kouk Rokar,10805,108,1,279700,1522900,13.7671,102.962,"","",""
559,1080505,Ou Veaeng Tboung,10805,108,1,280400,1522800,13.7662,102.969,"","",""
560,1080601,Ta Phou,10806,108,1,289500,1522800,13.7669,103.053,"","",""
561,1080602,Pongro,10806,108,1,290400,1522200,13.7616,103.061,"","",""
562,1080603,Ta Srei,10806,108,1,291200,1521600,13.7562,103.069,"","",""
563,1080604,Prech Kei,10806,108,1,289514,1523497,13.7732,103.053,"","",""
564,1080605,Kouk Kei,10806,108,1,288877,1524274,13.7802,103.047,"","",""
565,1080606,Khmoas,10806,108,1,289000,1523300,13.7714,103.048,"","",""
566,1080607,Thmei,10806,108,1,289000,1522900,13.7678,103.048,"","",""
567,1080608,Baray,10806,108,1,286800,1519900,13.7405,103.028,"","",""
568,1080609,Phchoek,10806,108,1,288005,1515917,13.7046,103.04,"","",""
569,1080610,Prech Tboung,10806,108,1,288725,1516305,13.7082,103.046,"","",""
570,1080611,Bantoat Baoh,10806,108,1,292800,1526500,13.8006,103.083,"","",""
571,1080701,Ponley Thmei,10807,108,1,282800,1534700,13.874,102.99,"","",""
572,1080702,Chaeng,10807,108,1,285900,1529700,13.829,103.019,"","",""
573,1080703,Doun Nouy,10807,108,1,282400,1534300,13.8703,102.987,"","",""
574,1080704,Prei,10807,108,1,286000,1528900,13.8218,103.02,"","",""
575,1080705,Ponley Chas,10807,108,1,283708,1534374,13.8711,102.999,"","",""
576,1080706,Treas,10807,108,1,284300,1532400,13.8533,103.004,"","",""
577,1080707,Ampil Prong,10807,108,1,289200,1532100,13.8509,103.05,"","",""
578,1080708,Ou Kakoah,10807,108,1,287400,1530400,13.8354,103.033,"","",""
579,1080709,Ta Voek,10807,108,1,283214,1532269,13.852,102.994,"","",""
580,1080801,Baek Chan Thmei,10808,108,1,280899,1526256,13.7975,102.973,"","",""
581,1080802,Khvav Kaeut,10808,108,1,281104,1526281,13.7977,102.975,"","",""
582,1080803,Stueng,10808,108,1,280390,1525820,13.7935,102.969,"","",""
583,1080804,Ta Ong Kaeut,10808,108,1,280662,1527513,13.8088,102.971,"","",""
584,1080805,Slaeng,10808,108,1,281124,1527455,13.8084,102.975,"","",""
585,1080806,Roluos,10808,108,1,280672,1526769,13.8021,102.971,"","",""
586,1080807,Ta Sman,10808,108,1,282402,1529011,13.8225,102.987,"","",""
587,1090101,Sangkae,10901,109,1,213191,1500145,13.5557,102.35,"","",""
588,1090102,Phum Roung,10901,109,1,213079,1498348,13.5395,102.349,"","",""
589,1090103,Chrey,10901,109,1,213977,1496954,13.527,102.358,"","",""
590,1090104,Lvea,10901,109,1,214433,1495817,13.5167,102.362,"","",""
591,1090105,Chambak,10901,109,1,213896,1497271,13.5298,102.357,"","",""
592,1090106,O Kach,10901,109,1,232270,1487623,13.4771,102.381,"","",""
593,1090107,Thmarbang,10901,109,1,234720,1489245,13.4763,102.387,"","",""
594,1090201,Doung,10902,109,1,214858,1501198,13.5654,102.365,"","",""
595,1090202,Veal Hat,10902,109,1,214960,1500759,13.5614,102.366,"","",""
596,1090203,Kandal,10902,109,1,214979,1501581,13.5688,102.366,"","",""
597,1090204,Kbal Spean,10902,109,1,215170,1501828,13.5711,102.368,"","",""
598,1090205,Trasek Chrum,10902,109,1,215512,1502117,13.5737,102.371,"","",""
599,1090206,Dambouk Vil,10902,109,1,216014,1501825,13.5711,102.376,"","",""
600,1090207,Voat Chas,10902,109,1,215629,1501517,13.5683,102.372,"","",""
601,1090208,Thmei,10902,109,1,215574,1500947,13.5632,102.372,"","",""
602,1090301,Ou Sampoar Muoy,10903,109,1,224873,1499834,13.554,102.458,"","",""
603,2010107,Voat Kantueu,20101,201,2,299200,1428000,12.9108,103.149,"","",""
757,2020206,Krasang,20202,202,2,294000,1469000,13.281,103.099,"","",""
